48773	ASBx	115.01
35636	ANJQ	103.66
48981	ASFx	176.03
47059	ARUz	174.13
51221	ASxB	135.53
54166	AUBi	111.55
67284	AYtw	141.02
8211	ADBv	182.91
2493	AAvx	162.59
63679	AXcf	103.23
24676	AJGc	103.30
81076	AdzI	186.21
38096	AOEg	124.12
93374	Aibi	198.92
53489	AToh	164.84
50372	ASgk	106.28
2550	AAxC	185.64
9806	ADge	142.50
62849	AXMh	156.98
68742	AZVy	137.31
41353	APPN	106.11
63282	AXUy	135.93
9698	ADea	179.44
53669	ATsF	191.22
11383	AEKv	124.60
37555	ANuL	165.89
90795	AheD	194.53
94387	AivH	152.17
14373	AFQV	187.43
46682	ARNm	191.68
27127	AKBj	109.81
84976	AfWI	181.56
39134	AOYe	112.24
51023	AStL	139.27
19193	AHFF	141.47
87106	AgLG	174.30
78097	Actt	185.34
16097	AFxd	132.73
47636	ARgE	193.25
74045	AbTx	124.44
93661	AihJ	165.74
428	AAIM	163.63
66801	AYkh	123.66
7476	ACno	141.52
59604	AWCM	134.71
39425	AOeJ	146.14
32391	ALyv	152.18
92781	AiQN	175.46
87729	AgXF	151.86
3234	ABKK	156.09
66026	AYVm	131.76
42629	APnp	151.48
26115	AJiL	143.26
84803	AfSr	110.59
12153	AEZl	171.03
99645	AksN	170.42
90086	AhQW	195.44
96167	AjdT	144.68
41549	APTB	192.69
58065	AVYh	123.01
93501	AieF	183.37
19404	AHJI	116.80
51390	ATAO	147.43
60764	AWYc	165.35
72581	Aarp	131.52
16464	AGEg	109.41
62865	AXMx	147.07
12790	AEly	199.50
33005	AMKl	172.89
39154	AOYy	167.42
31931	ALqD	137.96
29376	AKsw	160.02
38822	AOSe	154.31
79690	AdYa	191.68
99544	AkqQ	122.08
81569	AeIh	162.10
38166	AOFy	141.31
81043	Adyb	138.50
99076	AkhQ	188.03
81495	AeHL	170.54
35839	ANNL	187.41
55454	AUaW	130.28
61599	AWof	194.62
50811	ASpH	113.87
2215	AAqf	135.52
96198	Ajdy	162.44
1089	AAUx	182.18
57893	AVVR	121.19
33775	AMZb	188.43
24115	AIvn	184.84
36849	ANgh	101.83
18470	AGrK	104.68
57186	AVHm	151.06
4074	ABaS	107.14
275	AAFP	107.45
71955	Aafn	176.63
55199	AUVb	115.35
19703	AHOv	148.51
33212	AMOk	193.45
18530	AGsS	173.00
49446	ASOu	170.92
47524	ARdw	165.82
74588	AbeU	168.14
96717	Ajnx	171.85
1387	AAaj	132.66
93834	Aika	179.28
82141	AeTh	110.31
27112	AKBU	133.14
23834	AIqS	160.51
260	AAFA	134.97
7201	ACiZ	159.82
54215	AUCf	190.75
18846	AGyW	187.60
94826	AjDe	113.39
52436	ATUU	123.50
57147	AVGz	160.48
49174	ASJi	198.10
87480	AgSQ	195.74
22113	AIJN	100.49
64829	AXyl	130.08
46644	ARNA	112.96
86201	Aftl	185.16
1541	AAdh	175.56
58194	AVbG	182.99
10509	ADuF	199.73
2689	AAzl	149.06
2139	AApH	136.21
38987	AOVn	122.39
27544	AKJk	192.47
92539	AiLf	154.86
31540	ALic	123.36
72763	AavP	146.69
20029	AHVJ	134.71
61536	AWnU	185.17
77725	Acml	130.29
34173	AMhJ	118.72
26018	AJgS	180.97
45197	AQlJ	101.15
20442	AHdG	136.56
64152	AXlk	174.90
78209	AcwB	115.84
78876	AdIs	105.62
69617	AZmp	120.68
37091	ANlP	102.88
58602	AViy	197.39
89128	AgyA	191.40
47781	ARit	102.69
90255	AhTj	162.80
39554	AOgi	129.26
34868	AMuc	171.59
60050	AWKq	101.85
71600	AaYw	190.35
35838	ANNK	182.76
94869	AjEV	179.59
82404	AeYk	142.37
57841	AVUR	187.82
99991	Akyv	106.30
42632	APns	182.41
8348	ADEc	124.78
82305	AeWp	103.06
30311	ALKv	162.60
89046	AgwW	136.26
37740	ANxo	147.36
56446	AUta	100.04
74027	AbTf	196.46
62465	AXFN	106.15
67854	AZEu	179.37
41403	APQL	137.69
67720	AZCQ	116.48
39797	AOlR	176.30
94379	Aiuz	124.51
90335	AhVL	117.16
85709	AfkN	104.57
57181	AVHh	100.70
42325	APhx	164.17
54638	AUKm	123.39
39895	AOnL	129.07
97345	AkAB	147.93
19301	AHHJ	168.84
70401	AaBt	179.25
76857	AcWB	181.44
56975	AVDj	119.18
44781	AQdJ	177.27
13118	AEsO	188.15
79453	AdTx	134.65
91810	Ahxe	152.03
44225	AQSZ	161.63
34516	AMno	141.48
99820	Akvg	199.15
71862	Aady	131.47
31761	ALmp	186.96
32479	AMAf	184.82
61297	AWip	150.87
61863	AWtj	134.18
4198	ABcm	161.43
25787	AJbv	196.67
31664	ALkw	144.29
84655	AfPz	109.89
46826	ARQa	139.88
1840	AAjU	149.26
50683	ASmj	167.51
70533	AaEV	107.63
81198	AeBa	117.97
63895	AXgn	155.74
7448	ACnM	173.81
6312	ACRU	117.51
53133	AThp	192.32
28209	AKWZ	143.68
52821	ATbp	158.28
58541	AVhp	102.41
83978	AfCy	134.60
97590	AkEm	177.18
20875	AHlX	178.58
305	AAFt	161.96
71566	AaYO	139.81
6376	ACSg	178.04
18926	AGzy	183.04
79076	AdMk	158.46
39549	AOgd	144.10
38391	AOKP	115.45
18436	AGqc	161.82
53500	ATos	110.99
39944	AOoI	199.54
29662	AKyW	164.13
9458	ADZu	101.11
60901	AWbJ	163.17
66738	AYjW	127.43
99622	Akrq	166.39
69616	AZmo	161.97
56454	AUti	113.69
8792	ADNE	174.57
76373	AcMl	101.29
43625	AQGx	164.49
34587	AMpH	100.18
68740	AZVw	142.53
77000	AcYo	152.87
46628	ARMk	131.82
40532	AOzY	115.81
12088	AEYY	119.31
90030	AhPS	104.23
72844	Aaws	148.67
71792	Aacg	134.52
18608	AGts	123.69
36525	ANaV	127.29
78639	AdEP	189.55
14644	AFVg	169.07
96761	Ajop	181.54
41154	APLW	143.20
94663	AjAX	119.11
19515	AHLP	154.42
77848	AcpE	172.82
96327	AjgX	193.15
20019	AHUz	166.21
61467	AWmD	114.13
71020	AaNo	175.27
93821	AikN	189.30
606	AALi	105.84
65012	AYCM	168.62
99265	Akkx	157.81
18670	AGvC	154.01
38303	AOIf	101.64
46802	ARQC	125.01
72564	AarY	149.39
11623	AEPb	180.38
52007	ATMH	175.15
12391	AEeP	106.20
24865	AJKJ	182.77
35073	AMyZ	111.35
55041	AUSZ	128.34
20812	AHkM	170.01
53828	ATvI	105.95
58321	AVdd	188.10
9582	ADcO	198.39
60626	AWVu	139.68
31300	ALdw	153.18
75798	AcBi	177.31
81803	AeNH	160.03
27832	AKPM	123.99
56110	AUnC	172.61
32593	AMCp	124.48
94103	Aipj	115.84
28114	AKUi	138.13
48847	ASDT	124.19
36859	ANgr	142.08
73786	AbOy	123.18
34843	AMuD	133.91
374	AAHK	187.57
28223	AKWn	182.69
33770	AMZW	185.80
19879	AHSP	134.00
88930	AguK	111.66
25165	AJPx	114.76
24623	AJFb	137.41
70876	AaLA	106.54
70616	AaGA	112.32
741	AAON	112.69
47053	ARUt	135.43
82282	AeWS	195.73
52945	ATeJ	145.28
3341	ABMN	106.99
78449	AdAh	120.24
3971	ABYT	150.48
73429	AbIF	135.15
68229	AZMF	104.20
28529	AKch	142.72
59316	AVwk	177.40
23982	AItK	188.36
13513	AEzt	189.87
55159	AUUn	105.65
66336	AYbk	134.27
46529	ARKp	151.55
72878	Aaxa	176.25
26471	AJpD	104.78
15253	AFhR	158.18
99474	Akoy	133.27
11034	AEEK	133.45
49736	ASUY	112.70
5953	ACKZ	127.02
55829	AUhh	150.82
13448	AEyg	170.98
98118	AkOu	158.02
57821	AVTx	137.91
9376	ADYQ	141.48
90233	AhTN	183.84
50883	ASqb	113.48
27800	AKOg	148.66
79881	AdcJ	154.82
28942	AKke	121.74
99380	AknI	184.08
76152	AcIY	173.57
54505	AUIJ	157.22
59865	AWHN	113.73
46684	ARNo	138.51
83666	Aewy	107.76
34501	AMnZ	137.19
26139	AJij	122.13
41434	APQq	122.59
51664	ATFc	124.06
12044	AEXg	151.81
89088	AgxM	165.02
14126	AFLi	163.52
36253	ANVJ	185.57
6841	ACbd	180.31
97561	AkEJ	186.06
76060	AcGk	110.83
33173	AMNx	116.79
71344	AaUA	161.29
61221	AWhR	114.77
47108	ARVw	158.83
78845	AdIN	153.20
15066	AFdm	126.05
18738	AGwS	145.74
12425	AEex	173.98
98584	AkXs	183.29
55842	AUhu	169.05
67733	AZCd	167.86
74001	AbTF	187.52
87463	AgRz	111.25
76071	AcGv	109.90
50021	ASZx	131.75
9764	ADfo	123.95
73938	AbRu	149.24
5236	ABwk	197.96
27369	AKGR	160.43
21673	AIAp	129.68
25961	AJfN	112.22
27384	AKGg	156.68
36886	ANhS	162.19
93919	AimH	143.16
79911	Adcn	116.65
35825	ANMx	185.93
72136	AajM	102.67
3988	ABYk	159.55
89650	AhIC	128.12
17382	AGWO	145.03
53981	ATyF	114.66
31514	ALiC	123.48
36601	ANbt	164.55
53707	ATsr	139.82
3443	ABOL	180.25
35423	ANFL	167.49
49201	ASKJ	149.56
43056	APwA	195.29
36136	ANSw	188.69
50249	ASeR	158.58
40608	APAw	171.67
48051	ARoD	172.09
61447	AWlj	170.84
94146	Aiqa	174.44
74257	AbYB	173.96
97536	AkDk	178.52
79674	AdYK	161.64
96755	Ajoj	144.66
83344	Aeqo	167.26
29830	ALBi	143.91
54749	AUMt	114.41
73302	AbFi	123.77
42295	APhT	160.56
66230	AYZi	199.48
57095	AVFz	185.11
36247	ANVD	182.91
70400	AaBs	148.87
56040	AUlk	108.23
27162	AKCS	145.90
34150	AMgm	197.41
29332	AKsE	166.02
91025	AhiZ	111.68
49653	ASSt	161.81
98453	AkVR	131.58
25015	AJND	158.30
37976	AOCQ	173.87
31368	ALfM	181.52
92871	AiRz	134.84
32082	ALsy	116.14
57967	AVWn	145.75
43692	AQIM	132.96
3821	ABVZ	118.81
48717	ASAt	119.20
51382	ATAG	130.24
95025	AjHV	158.24
37226	ANnu	160.86
74954	AblW	111.35
24774	AJIW	160.82
84124	AfFo	194.15
