0	AAAA	197.61
1	AAAB	114.08
3	AAAD	187.19
6	AAAG	130.34
7	AAAH	165.72
9	AAAJ	176.07
13	AAAN	198.55
14	AAAO	150.75
16	AAAQ	104.59
20	AAAU	152.94
21	AAAV	107.54
22	AAAW	159.30
26	AAAa	110.73
30	AAAe	126.05
31	AAAf	192.95
33	AAAh	148.33
34	AAAi	107.41
35	AAAj	134.36
36	AAAk	111.60
37	AAAl	120.06
38	AAAm	199.26
41	AAAp	193.91
42	AAAq	151.94
43	AAAr	139.11
44	AAAs	187.37
47	AAAv	110.75
48	AAAw	188.48
50	AAAy	185.76
56	AABE	139.97
57	AABF	175.18
58	AABG	151.77
59	AABH	184.68
61	AABJ	162.03
62	AABK	151.67
66	AABO	121.05
67	AABP	194.11
68	AABQ	159.75
69	AABR	114.88
70	AABS	134.61
71	AABT	119.10
72	AABU	177.15
73	AABV	121.85
75	AABX	112.83
76	AABY	151.96
78	AABa	109.96
79	AABb	193.82
80	AABc	131.93
85	AABh	104.91
90	AABm	160.65
93	AABp	127.86
96	AABs	113.93
100	AABw	124.69
104	AACA	194.64
106	AACC	148.80
107	AACD	130.73
109	AACF	194.02
111	AACH	142.12
112	AACI	127.52
113	AACJ	104.88
115	AACL	135.29
116	AACM	115.53
121	AACR	167.43
122	AACS	136.22
123	AACT	150.14
126	AACW	105.95
127	AACX	142.93
131	AACb	191.31
132	AACc	168.04
133	AACd	127.48
134	AACe	117.82
136	AACg	120.35
139	AACj	108.78
140	AACk	119.45
142	AACm	126.14
148	AACs	189.80
149	AACt	196.92
152	AACw	156.31
154	AACy	150.10
156	AADA	183.59
158	AADC	113.17
159	AADD	128.93
161	AADF	140.00
168	AADM	184.84
169	AADN	196.27
174	AADS	171.24
182	AADa	119.68
185	AADd	181.38
187	AADf	129.83
188	AADg	102.60
189	AADh	197.57
193	AADl	129.83
194	AADm	133.80
195	AADn	191.29
196	AADo	105.61
197	AADp	183.29
198	AADq	151.89
199	AADr	119.24
200	AADs	168.54
201	AADt	176.96
203	AADv	121.93
207	AADz	146.61
208	AAEA	174.22
211	AAED	118.47
215	AAEH	158.47
217	AAEJ	184.72
219	AAEL	176.29
222	AAEO	181.34
224	AAEQ	177.42
228	AAEU	114.07
229	AAEV	180.06
232	AAEY	161.03
237	AAEd	174.21
238	AAEe	169.92
239	AAEf	182.16
241	AAEh	138.34
242	AAEi	139.19
250	AAEq	153.33
252	AAEs	160.37
255	AAEv	146.25
257	AAEx	173.16
258	AAEy	105.05
265	AAFF	124.40
266	AAFG	163.76
269	AAFJ	107.75
270	AAFK	185.69
272	AAFM	165.47
273	AAFN	183.52
275	AAFP	145.15
