382154	ClRG	179.39
354124	CayE	175.93
240704	BlAw	157.76
161253	BHhB	108.49
160327	BHPL	139.63
42126	APeG	197.88
319105	COAh	171.19
1008	AATU	177.17
337800	CUwI	105.86
315200	CMdc	166.95
90531	AhYz	164.06
254597	BqIF	196.73
11734	AERi	176.70
238523	BkKz	181.20
19629	AHNZ	111.96
8118	ADAG	160.16
327576	CRHc	109.05
301066	CHRm	179.22
173542	BMJS	194.83
353596	Canw	191.52
62119	AWyf	185.83
147796	BCiM	147.83
298512	CGUg	186.85
359145	Ccqh	156.16
291253	CDlB	107.68
129669	Avxh	145.30
231135	BhYv	141.12
290735	CDbD	188.33
316175	CMwP	165.37
370726	ChFS	124.76
172774	BLue	106.33
141630	BATi	110.89
347561	CYbt	110.39
179340	BOQs	148.41
162541	BIFp	154.16
88434	Agki	137.10
196972	BUrw	134.34
117338	ArUa	174.53
335358	CUBK	104.13
87146	AgLu	100.59
57137	AVGp	177.82
268328	BvMI	148.70
97986	AkMS	125.37
347835	CYhH	173.64
387474	CnPW	137.02
76428	AcNo	133.33
251911	BpIX	127.33
297182	CFvC	153.53
268245	BvKd	171.20
395658	CqQq	166.77
253047	BpeP	138.47
7649	ACrF	122.53
184512	BQMQ	155.84
244205	BmQN	154.80
162763	BIKD	133.48
153009	BEeZ	119.09
81901	AePB	191.64
1709	AAgt	160.36
365391	CfGn	198.41
350716	CZkc	134.38
259286	BruO	100.54
168444	BKPQ	107.76
171302	BLSO	112.10
25171	AJQD	154.10
280363	Bzjf	159.45
301604	CHcE	189.59
357033	CcCB	105.67
80656	AdrE	152.00
195933	BUXx	103.57
200210	BWCK	155.05
223975	BerL	139.01
110933	ApBR	147.67
306548	CJTI	171.73
379485	CkRp	191.14
71949	Aafh	153.90
167425	BJvl	161.19
285554	CBfW	131.69
168235	BKLP	137.05
90524	AhYs	156.11
374789	CifZ	105.40
305666	CJCK	105.51
178795	BOGT	187.21
83840	AfAQ	125.41
392841	CpOh	189.27
253967	Bpvz	185.79
113290	Apui	148.55
3614	ABRa	198.91
183069	BPkd	107.85
206734	BYXi	125.32
397733	CrEl	159.41
7124	AChA	140.47
10485	ADth	153.28
254960	BqPE	193.86
182725	BPdx	109.92
4652	ABlY	124.10
166554	BJey	170.33
175203	BMpP	168.05
24205	AIxZ	167.79
264642	BttO	185.49
176153	BNHd	178.67
23750	AIom	113.22
127148	AvBI	138.84
51135	ASvT	109.94
308974	CKNq	151.92
145504	BBqI	174.77
244333	BmSl	194.76
224925	BfJZ	188.90
49259	ASLP	139.21
31077	ALZh	113.61
195728	BUUA	146.11
143931	BBLv	156.16
72167	Aajr	179.06
150752	BDnE	157.59
43492	AQEU	199.77
202407	BWsX	149.37
300399	CHEv	169.08
235540	BjFg	125.00
259197	Brsd	131.59
398268	CrPA	162.91
353971	CavH	100.76
224924	BfJY	178.61
20301	AHaV	186.65
70032	AZuo	101.71
317580	CNXQ	176.69
208470	BZFC	186.30
377286	Cjba	111.12
166092	BJWE	194.47
127040	AuzE	100.65
367213	Cfpp	113.55
91262	AhnC	183.05
141151	BAKX	114.48
217871	Bcdr	100.09
233503	BiSX	127.04
278900	BzHY	114.15
25250	AJRe	168.92
116149	Aqxh	109.79
71679	AaaX	173.43
54130	AUAy	188.38
230338	BhJe	107.58
369500	Cgho	162.72
22440	AIPc	125.27
316135	CMvb	184.22
344501	CXVB	116.79
111600	ApOI	132.78
220504	BdcY	100.32
212326	BabK	150.70
33552	AMVM	191.51
179179	BONn	100.54
90878	Ahfi	145.27
328626	CRbm	152.73
6132	ACNw	144.27
91366	AhpC	155.80
126378	AumS	105.51
323560	CPiQ	161.24
214575	BbSX	137.53
96960	Ajsg	134.62
391822	CovC	132.54
7000	ACeg	131.94
206380	BYQs	125.39
112478	ApfC	124.95
82877	Aehp	157.02
59607	AWCP	117.54
384982	CmTa	197.41
231060	BhXY	189.55
175781	BNAV	108.67
65950	AYUO	127.68
131322	AwdW	199.15
104948	AmqM	146.29
260955	BsaT	111.60
230068	BhEU	150.22
124654	AuFK	134.49
82266	AeWC	191.74
194006	BTmu	164.02
15353	AFjN	155.67
22086	AIIm	187.28
130286	AwJa	101.87
57192	AVHs	125.38
166156	BJXQ	184.79
392326	CpEm	195.64
126274	AukS	178.41
273785	BxNF	150.22
6972	ACeE	138.47
144613	BBZB	164.15
374659	Cicz	103.52
369575	CgjL	114.41
255492	BqZQ	195.12
134206	Axgu	107.29
49158	ASJS	126.88
74748	AbhY	143.54
170944	BLLU	137.22
341754	CWUK	169.62
46217	AREp	130.82
126248	Aujs	187.40
66298	AYay	157.38
232874	BiGS	167.30
194533	BTxB	145.17
184928	BQUQ	111.94
284615	CBNT	195.26
193537	BTdt	191.63
118385	Aroh	196.31
231117	BhYd	136.80
126055	AugH	146.86
257267	BrHX	164.14
14236	AFNo	143.86
191742	BSvS	135.61
263663	BtaX	150.53
241013	BlGt	187.92
210017	BZip	113.97
329569	CRtt	194.15
355371	CbWD	123.62
205718	BYEG	191.45
247433	BnaR	196.90
377848	CjmQ	195.69
246728	BnMo	116.51
399767	Crrr	132.79
13291	AEvf	102.13
126476	AuoM	163.94
305535	CIzj	104.75
370487	ChAn	186.90
80795	Adtn	170.82
107971	AnwT	175.52
6914	ACcy	133.74
64836	AXys	189.43
29857	ALCJ	103.48
170441	BLBl	199.06
302263	CHon	145.55
242921	Blrd	198.82
357575	CcMX	141.41
77128	AcbM	140.23
79994	AdeS	118.12
278458	Byyy	171.18
282606	CAam	153.11
17448	AGXc	194.92
36814	ANfy	187.56
372737	ChsB	171.00
216549	BcEV	106.05
357276	CcGk	150.78
24656	AJGI	125.74
246047	Bmzj	193.42
375955	CjBv	160.65
233356	BiPg	155.64
13397	AExh	181.55
258631	Brhj	170.91
98943	Aken	182.81
14125	AFLh	177.54
92706	AiOq	115.68
328068	CRRA	174.65
146747	BCOD	194.49
385551	CmeX	144.25
12438	AEfK	110.58
175143	BMoH	177.72
110914	ApAy	159.54
74047	AbTz	122.91
343854	CXIe	124.41
381758	ClJa	198.25
265519	BuKH	142.05
138944	AzUA	104.23
246217	BnCx	100.30
257934	BrUO	174.47
215647	BbnD	176.70
361067	Cdbf	153.23
102323	Alrn	146.77
215075	BbcD	169.56
281470	CAEu	169.60
332337	CSvF	136.97
364251	Cekr	118.73
19903	AHSn	133.42
114191	AqLz	171.29
82049	AeRt	153.86
321050	COmC	133.56
126412	AunA	150.21
257692	BrPg	169.48
296132	CFas	145.79
67113	AYqh	115.00
46528	ARKo	147.20
361418	CdiS	112.07
108468	AoFw	189.89
165104	BJDE	110.51
159146	BGsa	185.98
26495	AJpb	179.33
53236	ATjo	141.93
87142	AgLq	182.91
89347	AhCL	101.30
357927	CcTL	121.13
299275	CGjP	179.28
26500	AJpg	147.38
139648	Azhc	161.14
292911	CEQv	117.17
187176	BRLc	158.48
39050	AOWy	193.77
396129	CqZt	158.28
355127	CbRT	193.35
208401	BZDl	141.60
152665	BEXt	160.25
374312	CiWQ	110.96
371231	ChPD	105.62
380884	Cksk	194.15
393865	CpiR	112.30
198240	BVQQ	193.54
188516	BRlQ	134.62
378521	CjzN	153.10
5141	ABut	144.38
37788	ANyk	193.57
52909	ATdZ	131.84
48648	ARzc	142.27
381612	ClGk	144.40
316439	CNBT	195.95
232443	BhyD	140.06
143076	BAvY	198.46
373231	CiBb	193.34
367642	CfyC	178.09
77616	Ackg	129.43
354685	CbIt	170.83
223726	BemW	142.20
228551	BgbL	122.92
28202	AKWS	108.43
280924	BzuU	167.74
393661	CpeV	140.47
358125	CcXB	192.48
270646	BwEm	193.26
69309	AZgt	179.44
347851	CYhX	103.06
280942	Bzum	180.73
231481	Bhfd	182.71
23352	AIhE	121.94
25844	AJdA	112.47
259698	BsCK	133.25
166460	BJdI	164.33
381999	ClOH	103.11
299842	CGuK	100.92
192068	BTBg	137.03
88623	AgoP	186.57
395750	CqSe	132.70
205017	BXqh	130.15
90602	AhaS	142.26
65024	AYCY	148.96
233876	BiZg	173.69
369973	Cgqt	172.80
316430	CNBK	102.94
325023	CQKX	124.41
335541	CUEl	171.24
177185	BNbV	165.89
358409	CccZ	150.69
286762	CCCi	163.43
320288	COXU	118.59
372331	ChkL	125.79
350401	CZeZ	144.50
294891	CFCz	174.62
241999	BlZr	148.76
13538	AFAS	169.43
216862	BcKW	185.81
342626	CWky	125.41
167816	BKDM	155.37
47862	ARkW	141.10
172860	BLwM	121.60
365267	CfET	163.42
149810	BDUy	183.66
18156	AGlI	141.03
53532	ATpY	105.27
315085	CMbR	122.91
312723	CLhv	128.20
33873	AMbV	167.11
321976	CPDs	159.44
344467	CXUT	155.74
311590	CLMG	102.41
183028	BPjo	118.41
7494	ACoG	157.57
359914	CdFW	180.38
154784	BFMg	167.30
297491	CGAz	107.16
266381	Bual	133.78
357627	CcNX	101.43
182325	BPWN	173.57
18863	AGyn	137.50
26616	AJrs	177.46
341284	CWLI	168.20
221813	BeBh	113.30
255512	BqZk	108.21
335329	CUAh	175.93
15673	AFpV	115.57
92916	AiSs	185.26
133109	AxLp	183.94
310768	CKwQ	196.31
317431	CNUX	174.18
208583	BZHL	179.11
179657	BOWx	124.47
330259	CSHH	133.39
321825	CPAx	119.22
151201	BDvl	126.62
57386	AVLe	129.68
338888	CVRE	122.13
112500	ApfY	160.73
125157	AuOt	167.88
226341	Bfkl	121.89
317328	CNSY	176.99
111525	ApMl	104.16
141972	BAaM	117.54
382557	ClYt	122.05
171532	BLWk	112.46
278555	BzAr	140.75
229152	Bgmo	123.98
159225	BGuB	101.69
90720	Ahcg	159.04
74692	AbgU	188.75
112306	Apbm	100.07
332105	CSqh	149.79
259064	BrqA	125.36
372640	ChqI	144.15
278003	ByqL	162.19
14609	AFUx	151.63
4897	ABqJ	125.13
263587	BtYz	156.81
201827	BWhP	117.50
381755	ClJX	105.08
115485	Aqkt	103.95
60853	AWaN	127.94
137002	Ayii	163.21
54611	AUKL	168.83
118367	AroP	160.47
291798	CDva	141.30
201343	BWXz	128.11
83084	Aelo	104.56
240146	BkqK	198.64
315531	CMjv	195.54
83485	AetZ	154.98
384137	CmDN	117.75
181876	BPNg	119.31
201435	BWZn	188.19
124414	AuAe	145.08
129307	Avqj	141.15
133718	AxXa	198.11
82761	Aefd	175.30
328931	CRhf	105.44
290565	CDXp	197.66
52507	ATVn	184.24
44336	AQUg	180.39
205696	BYDk	189.14
65140	AYEk	105.18
160009	BHJF	127.69
183709	BPwt	109.51
356047	CbjD	180.00
210062	BZji	171.29
230218	BhHO	109.56
39829	AOlx	175.19
318888	CNwY	122.49
214091	BbJH	145.86
2447	AAvD	124.81
283989	CBBR	124.02
320166	COVC	164.23
272394	BwmS	126.22
309089	CKQB	170.10
29701	AKzJ	188.67
217353	BcTt	187.29
387285	CnLp	141.61
304532	CIgU	146.97
311954	CLTG	154.76
3075	ABHH	137.20
48446	ARvi	129.20
154512	BFHU	113.54
351563	CaAr	160.59
31551	ALin	113.84
126236	Aujg	119.94
312531	CLeL	115.29
159040	BGqY	127.68
267175	Bupz	122.24
263120	BtQA	157.72
283054	CAjS	101.08
158091	BGYL	125.76
233581	BiTx	147.18
310317	CKnh	125.62
309449	CKWx	174.89
60985	AWcp	129.31
218267	BclX	164.70
93615	AigP	144.34
65444	AYKc	199.65
232272	Bhuo	151.62
175567	BMwP	133.35
147542	BCdS	184.81
398802	CrZO	168.27
356569	CbtF	161.32
191509	BSqt	113.14
315175	CMdD	148.20
106818	AnaK	167.88
115518	Aqla	125.44
188291	BRgz	101.52
187993	BRbN	173.09
104344	Ameg	105.95
333868	CTYc	113.96
99651	AksT	194.84
248296	Bnqw	188.11
85138	AfZO	179.39
217053	BcOF	178.51
294544	CEwQ	149.30
247567	Bncv	125.67
174421	BMaN	180.98
221607	Bdxj	174.25
74502	Abcm	133.15
353115	Caej	107.87
397448	CqzM	192.18
232016	Bhps	184.15
132082	AwsC	172.20
60193	AWNd	152.33
57181	AVHh	198.89
308802	CKKa	144.48
95328	AjNM	124.93
176110	BNGm	145.82
44558	AQYu	126.67
37948	AOBo	142.50
376541	CjNJ	155.14
193744	BThs	193.48
320842	COiC	167.62
80973	AdxJ	190.08
1780	AAiM	195.09
316071	CMuP	154.88
205130	BXsq	127.50
137189	AymN	105.60
18714	AGvu	108.69
257561	BrNF	178.19
249289	BoKB	129.83
211780	BaQk	127.88
252110	BpMO	130.51
344650	CXXu	105.76
8989	ADQt	127.09
262555	BtFH	157.33
114848	AqYg	179.80
1042	AAUC	107.73
173882	BMPu	186.70
342823	CWon	126.01
57909	AVVh	107.98
74347	AbZn	109.56
34407	AMlj	111.10
286340	CBuc	174.16
143133	BAwd	194.33
324434	CPzG	170.07
286923	CCFn	110.06
164082	BIjW	140.60
66854	AYli	165.26
225914	Bfca	123.18
158429	BGel	160.87
105109	AmtR	151.97
172900	BLxA	191.12
286897	CCFN	122.00
148682	BCzO	168.12
314928	CMYQ	184.46
135636	AyIU	139.31
177781	BNmt	109.64
258615	BrhT	131.16
311644	CLNI	192.00
311005	CLAt	185.74
111078	ApEG	194.73
281699	CAJP	185.61
240390	Bkuu	131.06
175438	BMtq	123.88
266820	BujI	109.56
40870	APFy	159.70
103112	AmGw	163.15
296392	CFfs	130.96
179786	BOZW	166.14
147999	BCmH	169.44
399942	CrvK	176.08
128684	Avek	168.36
35366	ANEG	199.02
57227	AVIb	194.18
351839	CaGH	199.26
370547	ChBv	106.38
313538	CLxe	168.59
102856	AmCA	132.69
114427	AqQb	129.18
209588	BZac	157.49
310188	CKlI	103.19
272885	Bwvp	154.53
150420	BDgk	102.90
305147	CIsL	134.89
224345	BeyR	125.53
174009	BMSR	128.50
63937	AXhd	143.21
313652	CLzo	197.45
115355	AqiT	127.90
285142	CBXa	196.82
272366	Bwlq	184.99
180824	BOtU	125.47
291332	CDmc	128.37
56999	AVEH	178.76
309673	CKbN	127.98
373805	CiMd	147.10
67761	AZDF	135.14
30759	ALTb	195.94
312022	CLUW	165.32
207783	BYrr	156.45
288498	CCkC	133.04
358486	Ccdy	145.07
341621	CWRh	153.97
268788	BvVA	193.81
373806	CiMe	103.77
135172	AxzY	140.02
127824	AvOI	174.81
133960	AxcI	136.56
62786	AXLW	107.57
166755	BJir	133.63
27455	AKHz	171.24
33022	AMLC	103.12
334615	CTmv	131.54
35996	ANQM	197.50
308877	CKLx	187.06
195419	BUOD	178.47
231194	BhaC	128.33
176190	BNIO	165.05
235902	BjMe	165.70
9736	ADfM	125.74
194416	BTuo	154.05
382863	Clen	153.53
267527	Buwn	117.45
398805	CrZR	129.82
338232	CVEY	186.77
329965	CSBZ	171.71
256789	BqyN	195.94
63523	AXZf	148.34
33144	AMNU	172.21
342539	CWjP	109.94
149452	BDOE	155.48
319720	COMY	165.44
152956	BEdY	138.21
325759	CQYf	193.64
382467	ClXH	137.62
126374	AumO	165.25
276711	ByRT	175.16
174004	BMSM	147.90
186597	BRAV	140.65
29361	AKsh	111.41
232307	BhvX	104.74
88269	AghZ	126.48
225565	BfVp	148.38
239894	BklS	190.20
263350	BtUW	121.45
9309	ADXB	187.54
65481	AYLN	169.34
110884	ApAU	178.92
340936	CWEY	166.53
106043	AnLP	164.72
200181	BWBh	143.42
56712	AUyg	161.66
368886	CgVy	168.84
357789	CcQd	192.76
302370	CHqq	156.46
387633	CnSZ	123.48
346185	CYBV	141.34
155565	BFbh	106.68
138861	AzSV	147.17
142944	BAsw	156.99
297855	CGHz	175.96
322257	CPJN	181.51
162494	BIEu	171.66
113389	Apwd	106.23
198226	BVQC	158.09
164477	BIrB	172.77
123497	Atix	142.70
286781	CCDB	168.35
307885	CJst	173.57
249985	BoXV	193.64
160392	BHQY	154.69
54191	AUCH	143.97
195086	BUHi	190.29
355422	CbXC	153.55
126691	AusT	147.37
231886	BhnS	169.29
136002	AyPW	124.05
14772	AFYE	112.68
233192	BiMY	105.78
399735	CrrL	182.59
389840	CoIw	157.17
218585	Bcrd	161.89
121074	AsoS	158.39
98433	AkUx	137.87
289275	CCyz	109.99
26974	AJym	129.83
50616	ASlU	119.71
109451	AoYr	131.76
57246	AVIu	156.01
286792	CCDM	195.47
116321	ArAx	164.73
86735	AgDz	102.69
132429	Awyl	182.98
253495	Bpmv	159.47
199605	BVqd	160.71
387440	CnOo	199.75
185311	BQbj	172.51
247306	BnXu	132.39
267042	BunW	171.68
285896	CBmA	172.69
340389	CVtx	163.31
324446	CPzS	151.26
31393	ALfl	199.80
237261	Bjml	135.61
340039	CVnL	149.42
373811	CiMj	113.05
362739	CeHn	119.34
86484	AfzI	184.52
112413	Apdp	124.39
71418	AaVW	108.31
387886	CnXS	122.03
114559	AqTD	165.04
16331	AGCD	195.77
241728	BlUg	197.58
310163	CKkj	190.81
84737	AfRd	160.31
209833	BZfN	168.50
284772	CBQU	188.78
262304	BtAQ	168.39
171260	BLRY	135.69
339022	CVTi	194.98
394539	CpvP	166.07
300262	CHCO	123.66
372511	Chnj	174.76
48926	ASEu	191.21
115034	AqcK	170.89
102750	Alzy	191.85
238264	BkGA	113.71
177801	BNnN	166.47
149544	BDPs	149.22
398407	CrRj	107.43
34678	AMqu	176.48
178735	BOFL	114.34
334557	CTlp	161.26
15730	AFqa	105.04
54070	ATzq	175.13
31362	ALfG	195.06
203436	BXMM	167.10
359534	CcyG	119.78
330203	CSGD	183.91
186769	BRDl	186.30
123501	AtjB	143.36
149570	BDQS	130.67
386017	CmnV	161.79
73216	AbEA	137.81
122172	AtJY	169.76
301683	CHdf	113.11
74380	AbaU	104.71
16662	AGIW	121.91
176028	BNFI	183.84
50213	ASdh	151.24
75766	AcBC	121.88
42253	APgd	104.83
281163	Bzyz	196.67
57742	AVSW	195.10
296412	CFgM	125.51
326563	CQoD	183.44
21820	AIDg	175.85
396387	Cqer	107.91
68601	AZTN	166.09
235476	BjEU	148.86
115486	Aqku	100.48
253577	BpoZ	167.37
333010	CTIC	181.19
310315	CKnf	118.42
159180	BGtI	162.09
398656	CrWY	165.43
397526	CrAm	153.76
198970	BVeS	155.90
160521	BHSx	193.31
347285	CYWd	172.46
344524	CXVY	100.97
197636	BVEk	181.32
385499	CmdX	116.43
169671	BKmv	199.15
362228	Cdxw	191.83
45086	AQjC	172.85
241129	BlJF	136.89
305309	CIvR	132.57
202571	BWvf	146.04
139350	Azbq	175.58
173321	BMFF	155.14
199001	BVex	166.14
83689	AexV	107.20
91633	AhuJ	190.21
82351	AeXj	166.41
350236	CZbQ	198.04
2619	AAyT	191.47
378744	CkDc	191.26
84409	AfLN	116.17
139322	AzbO	101.77
311179	CLEL	157.36
341136	CWIQ	157.00
197969	BVLF	191.86
207250	BYhe	141.70
359928	CdFk	142.94
221487	BdvT	181.53
110802	Aoyq	101.14
93342	AibC	186.35
366305	CfYR	149.98
102184	AlpE	193.87
352406	CaRC	148.82
13249	AEup	174.77
313845	CMDZ	164.63
142237	BAfR	187.58
22354	AINu	183.01
244938	BmeS	133.61
288689	CCnl	153.86
375057	Cikh	136.66
155756	BFfQ	105.17
75597	Abxp	132.67
22047	AIHz	131.40
242837	Blpx	100.14
133176	AxNE	192.26
182991	BPjD	197.64
297892	CGIk	181.15
74301	AbYt	196.40
316724	CNGs	152.83
26018	AJgS	176.06
179753	BOYp	188.98
341347	CWMT	190.61
256803	Bqyb	130.38
66344	AYbs	165.34
25117	AJPB	136.93
209836	BZfQ	164.95
278292	Byvo	149.87
83651	Aewj	199.44
394300	Cpqk	121.01
188832	BRrU	163.95
133540	AxUE	105.34
38621	AOOl	101.04
206819	BYZP	134.34
134096	Axeo	129.74
284465	CBKZ	174.94
84075	AfEr	115.32
175331	BMrn	191.55
298345	CGRV	110.01
23014	AIae	121.33
269353	Bvft	102.62
225155	BfNv	178.39
372224	ChiI	135.46
242873	Blqh	147.45
247361	BnYx	182.69
90919	AhgX	129.24
353084	CaeE	136.77
1975	AAlz	111.53
247327	BnYP	102.48
257082	BrDu	168.52
33412	AMSc	165.57
182088	BPRk	134.59
321958	CPDa	161.67
215839	Bbqn	162.66
395645	CqQd	105.57
48125	ARpZ	105.50
320109	COTx	130.36
337628	CUss	171.78
331082	CSWy	193.47
128380	AvYs	132.52
307275	CJhH	197.19
126035	Aufn	141.53
160421	BHRB	121.60
97460	AkCM	174.08
168892	BKXw	161.22
37382	ANqu	145.26
342615	CWkn	167.27
26299	AJln	173.62
242672	Blmo	176.57
171103	BLOX	182.39
25527	AJWv	170.02
368868	CgVg	173.57
5053	ABtJ	132.55
107394	AnlO	177.68
260870	BsYm	187.35
8599	ADJT	100.27
282191	CASn	141.38
85916	AfoM	111.14
282502	CAYm	112.01
208857	BZMZ	113.93
346122	CYAK	166.44
77791	Acnz	149.50
148333	BCsd	148.92
142910	BAsO	106.60
320564	COck	184.02
350234	CZbO	156.70
315211	CMdn	107.70
121864	AtDc	170.74
345382	CXly	196.24
31629	ALkN	145.26
314497	CMQB	128.26
147998	BCmG	180.70
220601	BdeR	143.09
230066	BhES	135.66
397995	CrJn	166.01
227186	BgAy	172.67
399780	CrsE	191.83
285721	CBih	135.18
363046	CeNi	197.50
376237	CjHR	103.38
150786	BDnm	150.46
325261	CQPB	104.72
72961	AazF	111.94
375542	City	194.98
100865	AlPl	194.94
261959	Bstj	126.57
12433	AEfF	160.27
123842	Atpe	158.70
141762	BAWK	195.73
330508	CSLw	120.10
162970	BIOC	140.74
46470	ARJi	104.16
349671	CZQX	184.05
119488	AsJs	199.74
130575	AwPD	133.23
30526	ALPC	187.65
153456	BEnE	195.52
66255	AYaH	191.11
75953	AcEh	192.52
357031	CcBz	156.90
114224	AqMg	126.69
147564	BCdo	143.84
261402	Bsiy	138.21
382139	ClQr	164.12
88229	Aggl	172.18
282209	CATF	181.92
44282	AQTe	191.29
136476	AyYc	133.99
332449	CSxN	100.85
116458	ArDe	105.09
172384	BLnE	128.59
25134	AJPS	181.70
235601	BjGp	178.76
387369	CnNV	157.95
88595	Agnn	135.84
118360	AroI	164.20
33933	AMcd	105.43
60864	AWaY	114.43
222981	BeYF	143.11
58037	AVYF	131.27
152810	BEai	176.46
385106	CmVu	123.83
243595	BmEb	151.87
62419	AXET	184.48
388953	Cnrt	148.59
393194	CpVW	183.54
367586	Cfwy	196.99
94616	Aizc	121.40
186460	BQxo	173.11
249638	BoQm	176.06
115399	AqjL	114.27
394618	Cpwq	105.17
224302	Bexa	120.06
5320	AByQ	134.12
83939	AfCL	102.07
108180	AoAU	166.38
127954	AvQi	101.89
12638	AEjC	119.74
382749	Clcd	127.22
