518	AAJy	115.86
2106	AAoa	109.94
2213	AAqd	132.60
2203	AAqT	168.14
1341	AAZp	161.76
2447	AAvD	182.37
3358	ABMe	122.33
1320	AAZU	169.13
1382	AAae	120.37
1948	AAlY	130.98
4703	ABmX	150.13
1978	AAmC	113.10
2222	AAqm	108.44
2879	ABDT	193.88
139	AACj	192.65
2078	AAny	103.44
147	AACr	150.47
1739	AAhX	112.34
1726	AAhK	150.66
2869	ABDJ	158.15
2619	AAyT	129.94
1405	AAbB	103.18
2475	AAvf	106.70
371	AAHH	100.72
868	AAQk	114.40
3420	ABNo	179.31
1142	AAVy	181.93
804	AAPY	159.48
2159	AApb	111.72
1646	AAfi	191.47
3970	ABYS	156.65
1056	AAUQ	189.41
2897	ABDl	194.96
821	AAPp	137.65
1218	AAXW	169.79
3385	ABNF	145.86
4350	ABfi	183.84
686	AANK	177.76
2065	AAnl	106.44
4918	ABqe	127.41
4068	ABaM	175.44
54	AABC	164.49
4701	ABmV	139.25
4425	ABhF	102.77
1745	AAhd	195.86
3724	ABTg	159.20
3641	ABSB	133.06
3909	ABXJ	159.81
1363	AAaL	130.72
4215	ABdD	158.20
721	AANt	155.19
818	AAPm	194.41
842	AAQK	117.13
562	AAKq	180.83
3428	ABNw	141.28
760	AAOg	126.59
4474	ABiC	170.77
1688	AAgY	143.97
882	AAQy	194.08
3234	ABKK	143.42
4366	ABfy	116.10
1351	AAZz	120.92
2590	AAxq	198.92
3580	ABQs	118.74
3528	ABPs	183.12
4681	ABmB	180.94
2175	AApr	148.82
3124	ABIE	109.88
3448	ABOQ	154.29
2066	AAnm	195.30
636	AAMM	139.56
1146	AAWC	197.33
2378	AAtm	126.93
2675	AAzX	103.54
813	AAPh	148.03
1459	AAcD	104.64
1173	AAWd	182.76
1490	AAci	199.22
1083	AAUr	103.20
3773	ABUd	199.99
4161	ABcB	140.28
1590	AAee	126.83
707	AANf	198.19
4577	ABkB	121.53
3484	ABPA	147.58
4368	ABgA	121.72
2302	AAsO	110.55
398	AAHi	180.95
1241	AAXt	128.68
764	AAOk	113.25
2743	ABAn	115.50
1499	AAcr	124.91
393	AAHd	155.20
4082	ABaa	183.08
4184	ABcY	158.39
2105	AAoZ	117.89
3205	ABJh	108.03
2279	AArr	154.21
1275	AAYb	197.47
3381	ABNB	101.32
947	AASL	105.24
3031	ABGP	147.56
1608	AAew	178.28
2214	AAqe	138.05
962	AASa	132.38
1850	AAje	119.45
3491	ABPH	147.26
1176	AAWg	122.31
3545	ABQJ	115.26
789	AAPJ	158.25
4207	ABcv	166.64
1202	AAXG	158.58
1484	AAcc	141.06
3339	ABML	166.67
4676	ABlw	132.59
1133	AAVp	153.87
1591	AAef	117.57
3742	ABTy	189.29
1691	AAgb	163.39
3306	ABLe	115.68
1081	AAUp	176.52
2872	ABDM	158.35
3823	ABVb	167.86
4203	ABcr	148.70
2189	AAqF	110.13
612	AALo	155.96
3422	ABNq	133.19
237	AAEd	153.67
1497	AAcp	138.76
1505	AAcx	136.58
4944	ABrE	171.77
3669	ABSd	171.92
4481	ABiJ	109.61
2083	AAoD	151.78
3705	ABTN	173.76
2962	ABEy	183.73
3896	ABWw	147.66
520	AAKA	185.38
3466	ABOi	101.80
4248	ABdk	191.77
3876	ABWc	177.03
1681	AAgR	166.57
1754	AAhm	179.21
46	AAAu	179.55
2398	AAuG	150.57
3122	ABIC	144.69
1282	AAYi	181.65
2386	AAtu	148.23
3900	ABXA	162.50
2848	ABCo	150.97
2521	AAwZ	116.14
3544	ABQI	110.62
3230	ABKG	152.10
1539	AAdf	175.73
3735	ABTr	151.71
3821	ABVZ	191.59
2517	AAwV	155.62
837	AAQF	160.37
3004	ABFo	187.99
3858	ABWK	171.80
1584	AAeY	132.59
2629	AAyd	136.37
4106	ABay	123.29
3921	ABXV	127.31
52	AABA	169.38
296	AAFk	131.09
3550	ABQO	108.58
790	AAPK	149.68
4222	ABdK	105.24
4029	ABZZ	121.81
1008	AATU	183.51
3247	ABKX	142.21
1501	AAct	176.35
1442	AAbm	172.42
3070	ABHC	103.41
4800	ABoQ	111.14
128	AACY	108.74
4418	ABgy	186.67
2060	AAng	161.75
3778	ABUi	149.74
3885	ABWl	161.47
2545	AAwx	147.35
2188	AAqE	156.68
4600	ABkY	197.68
1487	AAcf	194.86
2337	AAsx	160.83
2007	AAmf	147.15
4386	ABgS	167.82
154	AACy	173.17
3497	ABPN	152.30
1912	AAko	155.13
1604	AAes	172.90
4140	ABbg	159.07
958	AASW	172.06
4966	ABra	171.14
3762	ABUS	153.36
3881	ABWh	106.36
1798	AAie	173.69
3259	ABKj	126.19
2685	AAzh	100.97
4900	ABqM	182.00
4911	ABqX	194.54
2808	ABCA	109.30
2239	AArD	126.66
4972	ABrg	166.83
3456	ABOY	145.29
124	AACU	155.31
2084	AAoE	167.06
2547	AAwz	145.35
255	AAEv	171.02
3351	ABMX	196.84
2446	AAvC	126.30
1288	AAYo	113.28
739	AAOL	183.17
1214	AAXS	137.05
4280	ABeQ	116.79
2459	AAvP	116.34
215	AAEH	161.95
694	AANS	159.90
4830	ABou	139.27
4926	ABqm	191.71
2319	AAsf	133.55
4639	ABlL	108.43
473	AAJF	176.36
2059	AAnf	121.49
279	AAFT	161.43
854	AAQW	167.18
3607	ABRT	180.12
1659	AAfv	129.78
3105	ABHl	193.69
4586	ABkK	134.87
102	AABy	192.56
1452	AAbw	112.75
3846	ABVy	165.34
1491	AAcj	183.62
4397	ABgd	164.63
2878	ABDS	132.59
2543	AAwv	159.26
867	AAQj	199.67
3619	ABRf	197.70
2183	AApz	152.72
2101	AAoV	157.94
942	AASG	121.22
659	AAMj	159.13
3801	ABVF	104.97
3892	ABWs	154.42
4410	ABgq	159.44
3066	ABGy	101.02
3189	ABJR	109.32
415	AAHz	113.19
3865	ABWR	192.82
1943	AAlT	171.34
1481	AAcZ	162.52
4100	ABas	107.50
1756	AAho	150.78
1725	AAhJ	141.55
1764	AAhw	143.76
236	AAEc	136.95
730	AAOC	145.63
206	AADy	184.64
353	AAGp	129.68
2439	AAuv	151.69
2201	AAqR	122.13
1078	AAUm	105.82
2578	AAxe	160.12
865	AAQh	162.64
3792	ABUw	111.51
3007	ABFr	117.11
97	AABt	175.29
4125	ABbR	142.62
2017	AAmp	188.74
1271	AAYX	162.43
464	AAIw	166.97
4626	ABky	160.39
1455	AAbz	118.93
1976	AAmA	102.29
1914	AAkq	195.43
2376	AAtk	176.93
3479	ABOv	175.20
954	AASS	167.04
129	AACZ	137.47
2508	AAwM	107.61
4916	ABqc	123.72
1249	AAYB	173.85
3290	ABLO	193.52
1772	AAiE	167.27
3468	ABOk	163.62
153	AACx	142.65
4433	ABhN	185.56
1227	AAXf	131.64
1006	AATS	193.92
4244	ABdg	146.90
3191	ABJT	114.45
1562	AAeC	122.54
6	AAAG	177.19
2627	AAyb	150.07
250	AAEq	150.22
2641	AAyp	130.17
123	AACT	180.71
1533	AAdZ	186.28
2097	AAoR	157.42
3732	ABTo	126.87
2996	ABFg	173.41
3529	ABPt	164.30
1866	AAju	196.23
1781	AAiN	163.20
4567	ABjr	117.07
3994	ABYq	194.52
4822	ABom	125.00
3051	ABGj	184.10
2491	AAvv	162.32
4221	ABdJ	146.70
4890	ABqC	117.96
3985	ABYh	146.01
2349	AAtJ	134.71
4956	ABrQ	101.20
1366	AAaO	120.29
2003	AAmb	152.81
4816	ABog	193.92
3017	ABGB	163.79
2158	AApa	130.21
3668	ABSc	180.06
335	AAGX	137.78
1748	AAhg	113.92
513	AAJt	139.91
3067	ABGz	190.00
3727	ABTj	174.37
4960	ABrU	165.47
3236	ABKM	120.04
729	AAOB	141.40
1941	AAlR	164.13
2307	AAsT	125.32
3495	ABPL	180.69
4869	ABph	194.83
1795	AAib	133.93
1633	AAfV	122.58
4390	ABgW	121.88
2171	AApn	148.70
1313	AAZN	148.43
637	AAMN	150.62
64	AABM	127.52
3412	ABNg	118.84
368	AAHE	174.01
204	AADw	106.90
3626	ABRm	152.89
1500	AAcs	183.61
2906	ABDu	160.15
1268	AAYU	161.09
2642	AAyq	122.49
1003	AATP	134.36
1571	AAeL	108.99
2448	AAvE	191.64
1573	AAeN	182.79
3552	ABQQ	122.21
3237	ABKN	102.27
3065	ABGx	152.63
479	AAJL	177.08
49	AAAx	117.68
3375	ABMv	177.83
1333	AAZh	163.84
2927	ABEP	142.81
1609	AAex	175.26
4513	ABip	167.85
3277	ABLB	174.60
1695	AAgf	114.28
2347	AAtH	166.77
4607	ABkf	194.44
4789	ABoF	158.17
4595	ABkT	185.51
2625	AAyZ	116.46
912	AARc	126.56
79	AABb	185.17
1445	AAbp	182.21
640	AAMQ	122.45
1502	AAcu	122.09
2896	ABDk	198.05
338	AAGa	167.63
977	AASp	102.97
74	AABW	154.81
3370	ABMq	135.55
3698	ABTG	174.85
4212	ABdA	199.30
650	AAMa	105.33
1735	AAhT	176.38
69	AABR	185.24
1548	AAdo	180.23
1129	AAVl	174.15
462	AAIu	161.21
3345	ABMR	102.12
4057	ABaB	186.95
558	AAKm	186.31
4107	ABaz	180.85
4216	ABdE	147.19
3238	ABKO	105.54
4991	ABrz	108.64
3765	ABUV	156.68
285	AAFZ	121.76
3503	ABPT	192.23
4697	ABmR	185.72
3556	ABQU	113.05
3786	ABUq	187.22
3922	ABXW	138.84
4289	ABeZ	108.64
2427	AAuj	112.83
3769	ABUZ	163.22
2678	AAza	104.33
2833	ABCZ	187.72
1514	AAdG	166.20
3886	ABWm	181.23
1888	AAkQ	106.22
2477	AAvh	197.42
2401	AAuJ	176.90
1087	AAUv	144.87
2823	ABCP	131.51
330	AAGS	116.77
4264	ABeA	144.53
3820	ABVY	147.91
2683	AAzf	126.70
1838	AAjS	152.74
2453	AAvJ	110.81
160	AADE	173.83
3975	ABYX	123.51
2654	AAzC	116.82
737	AAOJ	186.01
3684	ABSs	192.20
1921	AAkx	189.40
1393	AAap	167.63
3996	ABYs	120.11
447	AAIf	148.69
3119	ABHz	140.77
1410	AAbG	192.89
2826	ABCS	126.86
2720	ABAQ	151.95
4079	ABaX	177.83
3200	ABJc	104.75
2987	ABFX	179.59
2497	AAwB	117.29
3561	ABQZ	120.70
4989	ABrx	194.31
4497	ABiZ	152.95
1482	AAca	135.35
876	AAQs	180.31
1149	AAWF	176.45
4444	ABhY	194.92
2665	AAzN	115.50
1734	AAhS	199.30
4973	ABrh	153.31
724	AANw	159.10
3353	ABMZ	155.48
2638	AAym	158.46
3695	ABTD	149.32
3320	ABLs	118.13
4625	ABkx	170.74
1876	AAkE	193.87
3100	ABHg	152.20
35	AAAj	150.93
3008	ABFs	176.94
221	AAEN	185.75
3006	ABFq	195.62
1528	AAdU	137.65
4146	ABbm	128.15
1215	AAXT	150.89
180	AADY	146.30
1915	AAkr	156.47
2219	AAqj	120.26
1744	AAhc	121.75
4843	ABpH	181.88
176	AADU	122.76
2500	AAwE	187.10
1719	AAhD	146.24
4834	ABoy	177.30
2308	AAsU	164.62
3916	ABXQ	179.99
622	AALy	166.77
3618	ABRe	154.84
4793	ABoJ	181.10
1200	AAXE	148.96
3121	ABIB	179.14
4947	ABrH	137.63
2968	ABFE	182.33
566	AAKu	118.26
2801	ABBt	149.08
3948	ABXw	158.13
3219	ABJv	108.05
3214	ABJq	196.64
